mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
80	79	234	237	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	887									282	19	
80	79	236	239	0.0		1/2	1/2	Spanner	3/4	2	1	0												282		
80	79	236	239	0.0		1/2	1/2	Spanner	3/4	2	1	0												282		16
80	79	236	239	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	888									282		16
80	79	473/2	479/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	889											16
80	79	234	237	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	890									283		
80	79	235	238	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	891									283		
80	79	236	239	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	892											
81	80	237	240	0.0		0	0	Dynamic	3/4	1	1	0				pp										
81	80	237	240	0.0		0	0	Spanner	3/4	1	1	0														
81	80	237	240	0.0		0	0	Spanner	3/4	1	1	0														
81	80	237	240	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	893									284		
81	80	475/2	481/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	894											
81	80	238	241	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	895		articStaccatoAbove									
81	80	237	240	0.0		0	0	Dynamic	3/4	2	1	0				pp										
81	80	237	240	0.0		0	0	Spanner	3/4	2	1	0														
81	80	237	240	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	896									285		
81	80	475/2	481/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	897											
81	80	238	241	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	898		articStaccatoBelow									
81	80	238	241	0.0		1/4	1/4	Dynamic	3/4	3	1	0				pp										
81	80	238	241	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	899									286		
81	80	477/2	483/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	900											
81	80	239	242	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	901		articStaccatoAbove									
81	80	237	240	0.0		0	0	Dynamic	3/4	4	1	0				pp										
81	80	237	240	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	902									287		
81	80	238	241	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	903									287		
81	80	239	242	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	904											
82	81	240	243	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	905									288		
82	81	481/2	487/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	906											
82	81	241	244	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	907		articStaccatoAbove									
82	81	240	243	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	908									289		
82	81	481/2	487/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	909											
82	81	241	244	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	910		articStaccatoBelow									
82	81	241	244	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	911									290		
82	81	483/2	489/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	912											
82	81	242	245	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	913		articStaccatoAbove									
82	81	240	243	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	914									291		
82	81	241	244	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	915									291		
82	81	242	245	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	916											
83	82	243	246	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	917									292		
83	82	487/2	493/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	918											
83	82	244	247	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	919		articStaccatoAbove									
83	82	243	246	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	920									293		
83	82	487/2	493/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	921											
83	82	244	247	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	922		articStaccatoBelow									
83	82	244	247	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	923									294		
83	82	489/2	495/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	924											
83	82	245	248	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	925		articStaccatoBelow									
83	82	243	246	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	926									295		
83	82	244	247	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	927									295		
83	82	245	248	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	928											
84	83	246	249	0.0		0	0	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
84	83	246	249	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	929									296		
84	83	248	251	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	930									296		
84	83	497/2	503/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	931											
84	83	246	249	0.0		0	0	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
84	83	246	249	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	932									297		
84	83	248	251	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	933									297		
84	83	497/2	503/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	934											
84	83	246	249	0.0		0	0	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
84	83	246	249	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	935									298		
84	83	248	251	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	936									298		
84	83	497/2	503/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	937											
85	84	250	253	0.0		1/4	1/4	StaffText	3/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
85	84	250	253	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	938									299		
85	84	501/2	507/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	939											
85	84	251	254	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	940		articStaccatoAbove									
85	84	249	252	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	941									300		
85	84	499/2	505/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	942											
85	84	250	253	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	943		articStaccatoBelow									
85	84	249	252	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	944									301		
85	84	499/2	505/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	945											
85	84	250	253	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	946		articStaccatoBelow									
85	84	249	252	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	947									302		
85	84	499/2	505/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	948											
85	84	250	253	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	949		articStaccatoBelow									
86	85	253	256	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	950									303		
86	85	507/2	513/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	951											
86	85	254	257	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	952		articStaccatoAbove									
86	85	252	255	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	953									304		
86	85	505/2	511/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	954											
86	85	253	256	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	955		articStaccatoBelow									
86	85	252	255	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	956									305		
86	85	505/2	511/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	957											
86	85	253	256	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	958		articStaccatoBelow									
86	85	252	255	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	959									306		
86	85	505/2	511/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	960											
86	85	253	256	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	961		articStaccatoBelow									
87	86	256	259	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	962									307		
87	86	513/2	519/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	963									307		
87	86	257	260	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	964									307		
87	86	515/2	521/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	965											
87	86	255	258	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	966									308		
87	86	511/2	517/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	967											
87	86	256	259	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	968		articStaccatoBelow									
87	86	255	258	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	969									309		
87	86	511/2	517/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	970											
87	86	256	259	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	971		articStaccatoAbove									
87	86	255	258	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	972									310		
87	86	511/2	517/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	973											
87	86	256	259	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	974		articStaccatoBelow									
88	87	258	261	0.0		0	0	Dynamic	3/4	1	1	0				p										
88	87	258	261	0.0		0	0	Spanner	3/4	1	1	0													20	
88	87	258	261	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	975									311	20	
88	87	260	263	0.0		1/2	1/2	Spanner	3/4	1	1	0												311		17
88	87	260	263	0.0		1/2	1/2	Spanner	3/4	1	1	0												311		17
88	87	260	263	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	976									311		17
88	87	521/2	527/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	977											17
88	87	258	261	0.0		0	0	Dynamic	3/4	2	1	0				p										
88	87	258	261	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	978									312		
88	87	517/2	523/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	979									312		
88	87	259	262	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	980									312		
88	87	260	263	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	981											
88	87	258	261	0.0		0	0	Dynamic	3/4	3	1	0				p										
88	87	258	261	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	982									313		
88	87	517/2	523/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	983									313		
88	87	259	262	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	984									313		
88	87	260	263	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	985											
89	88	261	264	0.0		0	0	Spanner	3/4	1	1	0														
89	88	261	264	0.0		0	0	Spanner	3/4	1	1	0													21	
89	88	261	264	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	986									314	21	
89	88	263	266	0.0		1/2	1/2	Spanner	3/4	1	1	0												314		
89	88	263	266	0.0		1/2	1/2	Spanner	3/4	1	1	0												314		18
89	88	263	266	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	987									314		18
89	88	527/2	533/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	988											18
89	88	261	264	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	989									315		
89	88	262	265	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	990									315		
89	88	263	266	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	991											
89	88	261	264	0.0		0	0	Spanner	3/4	3	1	0													22	
89	88	261	264	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	992									316	22	
89	88	263	266	0.0		1/2	1/2	Spanner	3/4	3	1	0												316		
89	88	263	266	0.0		1/2	1/2	Spanner	3/4	3	1	0												316		19
89	88	263	266	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	993									316		19
89	88	527/2	533/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	994											19
89	88	261	264	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	995									317		
89	88	262	265	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	996									317		
89	88	263	266	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	997											
90	89	264	267	0.0		0	0	Spanner	3/4	1	1	0														
90	89	264	267	0.0		0	0	Spanner	3/4	1	1	0													23	
90	89	264	267	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	998									318	23	
90	89	266	269	0.0		1/2	1/2	Spanner	3/4	1	1	0												318		
90	89	266	269	0.0		1/2	1/2	Spanner	3/4	1	1	0												318		20
90	89	266	269	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	999									318		20
90	89	533/2	539/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1000											20
90	89	264	267	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1001									319		
90	89	529/2	535/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1002									319		
90	89	265	268	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1003									319		
90	89	266	269	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1004											
90	89	264	267	0.0		0	0	Spanner	3/4	3	1	0														
90	89	264	267	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1005									320		
90	89	529/2	535/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	1006									320		
90	89	265	268	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1007									320		
90	89	266	269	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1008											
91	90	267	270	0.0		0	0	Spanner	3/4	1	1	0														
91	90	267	270	0.0		0	0	Spanner	3/4	1	1	0													24	
91	90	267	270	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	1009									321	24	
91	90	269	272	0.0		1/2	1/2	Spanner	3/4	1	1	0												321		
91	90	269	272	0.0		1/2	1/2	Spanner	3/4	1	1	0												321		21
91	90	269	272	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1010									321		21
91	90	539/2	545/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1011											21
91	90	267	270	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1012									322		
91	90	268	271	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1013									322		
91	90	269	272	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1014											
91	90	267	270	0.0		0	0	Spanner	3/4	3	1	0													25	
91	90	267	270	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	1015									323	25	
91	90	269	272	0.0		1/2	1/2	Spanner	3/4	3	1	0												323		
91	90	269	272	0.0		1/2	1/2	Spanner	3/4	3	1	0												323		22
91	90	269	272	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1016									323		22
91	90	539/2	545/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1017											22
91	90	267	270	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1018									324		
91	90	268	271	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1019									324		
91	90	269	272	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1020											
92	91	270	273	0.0		0	0	StaffText	3/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
92	91	270	273	0.0		0	0	Spanner	3/4	1	1	0														
92	91	270	273	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	1021									325		
92	91	272	275	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1022									325		
92	91	545/2	551/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1023											
92	91	270	273	0.0		0	0	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
92	91	270	273	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	1024									326		
92	91	272	275	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1025									326		
92	91	545/2	551/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1026											
92	91	270	273	0.0		0	0	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
92	91	270	273	0.0		0	0	Spanner	3/4	3	1	0														
92	91	270	273	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1027									327		
92	91	271	274	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1028									327		
92	91	272	275	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1029											
92	91	270	273	0.0		0	0	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
92	91	270	273	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1030									328		
92	91	271	274	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1031									328		
92	91	272	275	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1032											
93	92	273	276	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1033									329		
93	92	547/2	553/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1034											
93	92	274	277	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1035		articStaccatoAbove									
93	92	275	278	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1036									330		
93	92	551/2	557/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1037											
93	92	273	276	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1038									331		
93	92	547/2	553/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1039											
93	92	274	277	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1040		articStaccatoBelow									
93	92	275	278	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1041									332		
93	92	551/2	557/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1042											
93	92	273	276	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1043									333		
93	92	274	277	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1044									333		
93	92	275	278	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1045											
93	92	273	276	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1046									334		
93	92	274	277	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1047									334		
93	92	275	278	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1048											
94	93	276	279	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1049									335		
94	93	553/2	559/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1050											
94	93	277	280	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1051		articStaccatoAbove									
94	93	278	281	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1052									336		
94	93	557/2	563/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1053											
94	93	276	279	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1054		articStaccatoBelow									
94	93	277	280	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1055		articStaccatoBelow									
94	93	278	281	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1056									337		
94	93	557/2	563/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1057											
94	93	276	279	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1058									338		
94	93	277	280	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1059									338		
94	93	278	281	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1060											
94	93	276	279	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1061									339		
94	93	277	280	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1062									339		
94	93	278	281	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1063											
95	94	279	282	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1064									340		
95	94	559/2	565/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1065											
95	94	280	283	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1066		articStaccatoAbove									
95	94	281	284	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1067									341		
95	94	563/2	569/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1068											
95	94	279	282	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1069		articStaccatoBelow									
95	94	280	283	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1070		articStaccatoBelow									
95	94	281	284	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1071									342		
95	94	563/2	569/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1072											
95	94	279	282	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1073									343		
95	94	280	283	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1074									343		
95	94	281	284	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1075											
95	94	279	282	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1076									344		
95	94	280	283	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1077									344		
95	94	281	284	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1078											
96	95	282	285	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1079									345		
96	95	565/2	571/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1080											
96	95	283	286	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1081		articStaccatoAbove									
96	95	284	287	0.0		1/2	1/2	Dynamic	3/4	1	1	0				p										
96	95	284	287	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1082									346		
96	95	569/2	575/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1083											
96	95	282	285	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1084									347		
96	95	565/2	571/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	1085											
96	95	283	286	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1086		articStaccatoBelow									
96	95	284	287	0.0		1/2	1/2	Dynamic	3/4	2	1	0				p										
96	95	284	287	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1087									348		
96	95	282	285	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1088									349		
96	95	283	286	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	1089											
96	95	284	287	0.0		1/2	1/2	Dynamic	3/4	3	1	0				p										
96	95	284	287	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1090											
96	95	282	285	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1091									350		
96	95	283	286	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1092											
96	95	284	287	0.0		1/2	1/2	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/>ps"								
96	95	284	287	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1093									351		
96	95	569/2	575/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1094											
97	96	285	288	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1095									352		
97	96	571/2	577/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1096											
97	96	286	289	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1097		articStaccatoAbove									
97	96	287	290	0.0		1/2	1/2	StaffText	3/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
97	96	287	290	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1098									353		
97	96	575/2	581/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1099											
97	96	285	288	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1100									348		
97	96	286	289	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1101											
97	96	287	290	0.0		1/2	1/2	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
97	96	287	290	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	1102											
97	96	285	288	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	1103											
97	96	287	290	0.0		1/2	1/2	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
97	96	287	290	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	1104											
97	96	285	288	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1105									354		
97	96	571/2	577/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1106											
97	96	286	289	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1107		articStaccatoAbove									
97	96	287	290	0.0		1/2	1/2	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
97	96	287	290	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1108									355		
97	96	575/2	581/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1109											
98	97	288	291	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1110									356		
98	97	577/2	583/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1111											
98	97	289	292	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	1112		articStaccatoAbove									
98	97	290	293	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1113									357		
98	97	581/2	587/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1114											
98	97	288	291	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1115											
98	97	289	292	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	1116											
98	97	290	293	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1117									358		
98	97	581/2	587/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1118											
98	97	288	291	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	1119											
98	97	290	293	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1120									359		
98	97	581/2	587/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1121											
98	97	288	291	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1122									360		
98	97	577/2	583/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1123											
98	97	289	292	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	1124		articStaccatoAbove									
98	97	290	293	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	1125		articStaccatoBelow									
99	98	291	294	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1126									361		
